grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,saleAmt,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType,saleAmtCategory
0.007501164,0.008039168,0.00820582,0.008039168,0.001930502,0.005802708,0.008290155,0.004471706,0.004271078,0.004889859,0.010138464,0.005605451,0.003861004,0.00428803,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.015693271,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.009882136,0.012778046,0.012762025,0.012778046,0.001930502,0.003868472,0.009326425,0.011753067,0.004283289,0.006087973,0.012611291,0.006444047,0.005791506,0.005223047,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.014789899,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.008967226,0.009405222,0.00785713,0.009405222,0.001930502,0.005802708,0.008290155,0.00498615,0.00388919,0.005305539,0.010996462,0.005615589,0.005791506,0.004206255,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.011779876,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.008928645,0.008752418,0.008891575,0.008752418,0.003861004,0.003868472,0.009326425,0.008270677,0.002343716,0.004407042,0.009142161,0.004664246,0.005791506,0.003688267,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013269879,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.010267942,0.015618956,0.008467337,0.015618956,0.001930502,0.005802708,0.007253886,0.006608627,0.003675695,0.004568457,0.009475116,0.004911503,0.005791506,0.003683471,0.042015133,0,0.04276895,0.055104278,0.001111651,0.646631196,0.013265129,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.005153261,0.010094294,0.007055145,0.010094294,0.001930502,0.001934236,0.004145078,0.002255639,0.008270757,0.003744419,0.007774487,0.003962644,0.005791506,0.005630722,0,0,0,0.055104278,0.001111651,0.205161964,0.019399513,0.135516671,0.051450964,0.121542658,0.82536183,0,Standard Price
0.002003434,0.004394342,0.004701493,0.004394342,0.003861004,0.001934236,0.003108808,0.008101351,0.00477606,0.002160266,0.00450513,0.002285308,0.003861004,0.004119924,0,0,0,0.104258282,0,0,0.018790811,0.135516671,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.004315512,0.009465667,0.005148977,0.009465667,0.005791506,0.003868472,0.006217617,0.001503759,0.008849793,0.004006897,0.008316178,0.004316906,0.005791506,0.004407695,0,0,0,0.055104278,0.001111651,0.205161964,0.013982388,0.135516671,0.029006217,0.117893133,0.442126971,0,Budget-Friendly Price
0.002414041,0.005294971,0.005567405,0.005294971,0.001930502,0.001934236,0.003108808,0.001859913,0.004361478,0.001972335,0.00411711,0.002086322,0.001930502,0.004033592,0,0,0,0.055104278,0.001111651,0.205161964,0.045961867,0,0.051450964,0.121542658,0,0,Budget-Friendly Price
0.001854623,0.00406794,0.004387673,0.00406794,0.001930502,0,0.003108808,0.001859913,0.003425174,0.001547906,0.003241184,0.001713269,0.001930502,0.001918474,0,0,0,0.055104278,0.001111651,0.205161964,0.011153328,0,0.051450964,0.121542658,0,0,Economical Price
0.003373044,0.007398453,0.007589802,0.007398453,0.003861004,0.001934236,0.004145078,0.001503759,0.006881465,0.00311465,0.006474684,0.003295834,0.003861004,0.005079161,0,0,0,0.055104278,0.001111651,0.205161964,0.014647397,0.135516671,0.051450964,0.121542658,0.442126971,0,Standard Price
0.001854623,0.00406794,0.004387673,0.00406794,0.001930502,0,0.003108808,0.001859913,0.003425174,0.001547906,0.003241184,0.001636923,0.001930502,0.003371719,0,0,0,0.055104278,0.001111651,0.205161964,0.013156487,0,0.051450964,0.121542658,0,0,Budget-Friendly Price
0.002119175,0.004648211,0.004945575,0.004648211,0.001930502,0.001934236,0.004145078,0.002651365,0.004936378,0.002232938,0.00465496,0.002438609,0.003861004,0.001865716,0,0,0,0.055104278,0,0,0.049342165,0,0.029006217,0.117893133,0.442126971,0,Economical Price
0.002808114,0.006159333,0.006398447,0.006159333,0.001930502,0.001934236,0.004145078,0.001503759,0.006376286,0.002885652,0.006002145,0.003053362,0.003861004,0.002681068,0,0,0,0.055104278,0.001111651,0,0.012272366,0.135516671,0.029006217,0.117893133,0.442126971,0,Economical Price
0.002199092,0.004823501,0.005114109,0.004823501,0.001930502,0.001934236,0.003108808,0.008101351,0.005245591,0.002373105,0.004944374,0.002510679,0.003861004,0.003304572,0,0,0,0.104258282,0,0,0.015073221,0.135516671,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.002108152,0.004624033,0.004922329,0.004624033,0.001930502,0.001934236,0.003108808,0.008101351,0.00484322,0.00219071,0.004567879,0.002317536,0.001930502,0.002872915,0,0,0,0,0,0,0.01502767,0.135516671,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002108152,0.004624033,0.004922329,0.004624033,0.001930502,0.001934236,0.003108808,0.008101351,0.005248348,0.002374355,0.004946935,0.002512003,0.001930502,0.003784191,0,0,0,0,0,0,0.014929273,0.135516671,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.002108152,0.004624033,0.004922329,0.004624033,0.001930502,0.001934236,0.003108808,0.008101351,0.005168977,0.002338376,0.004872661,0.002473891,0.001930502,0.003918484,0,0,0,0,0,0,0.012237966,0.135516671,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.006641369,0.014567215,0.008903198,0.014567215,0.001930502,0.003868472,0.006217617,0.007004353,0.007283836,0.005209386,0.01079797,0.006195976,0.005791506,0.013180207,0.042015133,0,0.04276895,0.104258282,0,0.205161964,0.022670534,0,0.051450964,0.121542658,0.442126971,0.086620281,Premium Price
0.00381672,0.006630803,0.006851743,0.006630803,0.001930502,0.003868472,0.006217617,0.023387416,0.006728041,0.004992172,0.010349762,0.005998822,0.001930502,0.003976038,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013608688,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.009432948,0.009761847,0.009862093,0.009761847,0.003861004,0.007736944,0.009326425,0.007874951,0.007686207,0.005878884,0.012179731,0.006987727,0.005791506,0.009491652,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.01599092,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.005968965,0.00612911,0.00636939,0.00612911,0.001930502,0.003868472,0.007253886,0.008745548,0.005945161,0.004706214,0.009759408,0.005600931,0.003861004,0.004071962,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.013199566,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.008647558,0.011460348,0.011495121,0.011460348,0.003861004,0.003868472,0.007253886,0.012544519,0.009075499,0.006719617,0.013914936,0.007981966,0.005791506,0.005271008,0.042015133,0,0.04276895,0.104258282,0.010122111,0,0.01356674,0.135516671,0.029006217,0.117893133,0.931995736,0.086620281,Standard Price
0.008617245,0.009882737,0.007002842,0.009882737,0.003861004,0.003868472,0.006217617,0.008270677,0.004603728,0.004469805,0.009271502,0.005321345,0.003861004,0.003976038,0.042015133,0,0.04276895,0,0,0,0.012799113,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.01624793,0.018846712,0.01035607,0.018846712,0.007722008,0.007736944,0.012435233,0.018599129,0.013963624,0.008121911,0.016809079,0.009078223,0.00965251,0.00944369,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.016680253,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.019816632,0.0249456,0.012471451,0.0249456,0.005791506,0.007736944,0.011398964,0.016303918,0.019367563,0.010887394,0.022516687,0.01215801,0.00965251,0.011362165,0.042015133,0,0.04276895,0.055104278,0.001111651,0.646631196,0.020869976,1,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.019623729,0.02311412,0.014133536,0.02311412,0.003861004,0.005802708,0.008290155,0.015611397,0.016201577,0.009519204,0.019692977,0.010634322,0.007722008,0.01021108,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.016431115,1,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.006448466,0.011218569,0.011262662,0.011218569,0.003861004,0.005802708,0.007253886,0.007874951,0.006982107,0.00507279,0.010516111,0.00603443,0.003861004,0.00592329,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013924228,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Standard Price
0.008396785,0.015062863,0.014958767,0.015062863,0.003861004,0.005802708,0.009326425,0.009279778,0.01025681,0.007242073,0.014993196,0.008599833,0.003861004,0.006134322,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.01569241,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.007881458,0.022709139,0.008525451,0.022709139,0.001930502,0.005802708,0.009326425,0.012940245,0.00930081,0.006898084,0.014283107,0.008193025,0.00965251,0.035486981,0.042015133,0,0.04276895,0.055104278,0.001111651,0.646631196,0.025915914,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.009091235,0.010414652,0.010489734,0.010414652,0.003861004,0.005802708,0.007253886,0.010091017,0.006569298,0.005072255,0.010514958,0.006033798,0.005791506,0.003832153,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.012288103,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.013197309,0.016162959,0.008356918,0.016162959,0.003861004,0.005802708,0.008290155,0.011436486,0.017900279,0.01237102,0.025578587,0.01466531,0.007722008,0.006306985,0.042015133,0,0.04276895,0.055104278,0.001111651,0.191555693,0.015863412,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.00357697,0.007845745,0.008019852,0.007845745,0.001930502,0.003868472,0.005181347,0.007004353,0.003044861,0.004337673,0.008998991,0.005165091,0.001930502,0.003880115,0.042015133,0,0.04276895,0.055104278,0,0,0.012521148,0,0.029006217,0.117893133,0.442126971,0.086620281,Budget-Friendly Price
0.01139229,0.016477273,0.008136082,0.016477273,0.007722008,0.013539652,0.011398964,0.007400079,0.006708936,0.005753805,0.012184853,0.006242923,0.015444015,0.010354966,0.046355503,0,0.046355503,0.055104278,0.001111651,0.205161964,0.031883254,0,0.029006217,0.117893133,0,0,Premium Price
0.003582481,0.006407157,0.003295113,0.006407157,0.001930502,0.001934236,0.004145078,0.003047091,0.006020396,0.002724326,0.00566919,0.002958897,0.003861004,0.002575552,0,0,0,0.055104278,0.001111651,0.205161964,0.013049023,0.135516671,0.051450964,0.121542658,0.82536183,0,Economical Price
0.003582481,0.006407157,0.003295113,0.006407157,0.001930502,0.001934236,0.004145078,0.003047091,0.006020396,0.002724326,0.00566919,0.002882552,0.003861004,0.00458995,0,0,0,0.055104278,0.001111651,0.205161964,0.014137475,0.135516671,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.007829099,0.017172389,0.008391787,0.017172389,0.005791506,0.00967118,0.011398964,0.008101351,0.002984397,0.004827989,0.010231947,0.005338996,0.011583012,0.005271008,0.046355503,0,0.046355503,0.055104278,0.001111651,0.205161964,0.014837399,0,0.051450964,0.121542658,0.82536183,0,Standard Price
0.014701951,0.016652563,0.011134809,0.016652563,0.007722008,0.007736944,0.009326425,0.012148793,0.008941375,0.007258768,0.015027772,0.007683711,0.007722008,0.006844158,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.012226299,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.003014796,0.003034333,0.003393908,0.003034333,0.001930502,0.003868472,0.004145078,0.005441235,0.003653637,0.002950736,0.006136607,0.003122276,0.003861004,0.00246524,0.002522542,0,0.002522542,0.055104278,0,0.205161964,0.012058614,0.135516671,0.029006217,0.117893133,0.442126971,0.086620281,Economical Price
0.011700934,0.017619681,0.008845083,0.017619681,0.003861004,0.005802708,0.008290155,0.009695291,0.010867358,0.00835457,0.017289301,0.008843975,0.007722008,0.007237445,0.042015133,0,0.04276895,0.104258282,0,0,0.012921768,0.436773031,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.008895576,0.012385155,0.007363154,0.012385155,0.003861004,0.003868472,0.008290155,0.008270677,0.006849953,0.005947182,0.012320596,0.006294981,0.005791506,0.004695466,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.014267392,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.010830116,0.014125967,0.007955926,0.014125967,0.001930502,0.005802708,0.008290155,0.008745548,0.006650048,0.005939682,0.012305229,0.006287041,0.005791506,0.004887314,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.014457394,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.006453978,0.011230658,0.009333248,0.011230658,0.001930502,0.003868472,0.006217617,0.007874951,0.004169845,0.003835037,0.007961454,0.003401618,0.003861004,0.004119924,0.002522542,0,0.002522542,0.055104278,0.001111651,0.205161964,0.013697385,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.002662059,0.002647485,0.003021973,0.002647485,0.001930502,0.001934236,0.004145078,0.005441235,0.003598884,0.00294395,0.006122521,0.003115089,0.003861004,0.00531897,0.002522542,0,0.002522542,0.055104278,0.001111651,0.205161964,0.015510847,0.135516671,0.029006217,0.117893133,0.442126971,0.086620281,Standard Price
0.010433287,0.013569874,0.008298803,0.013569874,0.001930502,0.005802708,0.009326425,0.007024139,0.005408469,0.005936557,0.012298826,0.006283722,0.003861004,0.004743428,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.014314893,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.010188025,0.015232108,0.010617587,0.015232108,0.001930502,0.005802708,0.008290155,0.010189949,0.006240784,0.005942807,0.012311632,0.006290339,0.005791506,0.005079161,0.042015133,0,0.04276895,0.055104278,0,0.646631196,0.014030329,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.011433626,0.018296663,0.012610927,0.018296663,0.001930502,0.005802708,0.008290155,0.006212901,0.007572566,0.006653194,0.013777912,0.007042512,0.007722008,0.008973664,0.042015133,0,0.04276895,0.104258282,0.001111651,0,0.016419508,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.0101522,0.012107108,0.008420845,0.012107108,0.003861004,0.005802708,0.008290155,0.006608627,0.006749902,0.005741127,0.011895439,0.006076796,0.007722008,0.008628339,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.015043206,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.003014796,0.003034333,0.003393908,0.003034333,0.001930502,0.003868472,0.005181347,0.005441235,0.003625079,0.002947789,0.006130204,0.003195506,0.003861004,0.004024,0.002522542,0,0.002522542,0.055104278,0,0.205161964,0.016849042,0.135516671,0.029006217,0.117893133,0.442126971,0.086620281,Budget-Friendly Price
0.008005467,0.015141441,0.006578603,0.015141441,0.003861004,0.003868472,0.007253886,0.006212901,0.005939646,0.005537573,0.011475404,0.005861279,0.005791506,0.005582761,0.042015133,0,0.04276895,0.055104278,0,0,0.015146153,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.011067111,0.012548356,0.008322049,0.012548356,0.003861004,0.005802708,0.008290155,0.008745548,0.004391612,0.005529002,0.011457476,0.005852199,0.005791506,0.004407695,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.01354159,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.003014796,0.003034333,0.003393908,0.003034333,0.001930502,0.003868472,0.005181347,0.005441235,0.003663287,0.003008499,0.006255702,0.003259779,0.003861004,0.004503619,0.002522542,0,0.002522542,0.055104278,0,0.205161964,0.014584859,0.135516671,0.029006217,0.117893133,0.442126971,0.086620281,Budget-Friendly Price
0.008906599,0.010058027,0.00613693,0.010058027,0.003861004,0.007736944,0.009326425,0.008270677,0.005296207,0.005510254,0.011419058,0.005832349,0.007722008,0.012465288,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.017811104,0.135516671,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.008752277,0.007730899,0.007909434,0.007730899,0.001930502,0.003868472,0.005181347,0.008745548,0.002126085,0.003877176,0.008048534,0.004103221,0.003861004,0.003515604,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.011689956,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.009424681,0.01220382,0.006874989,0.01220382,0.001930502,0.005802708,0.007253886,0.007855164,0.00273939,0.004310265,0.008942389,0.004561781,0.005791506,0.003832153,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.013412381,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.007429515,0.008268859,0.008426656,0.008268859,0.003861004,0.003868472,0.006217617,0.009774436,0.003352499,0.004645326,0.00963391,0.004916552,0.005791506,0.004551581,0.042015133,0,0.04276895,0.055104278,0,0.205161964,0.01412489,0,0.051450964,0.121542658,0.82536183,0.086620281,Budget-Friendly Price
0.008622756,0.010118472,0.010204971,0.010118472,0.001930502,0.005802708,0.007253886,0.007024139,0.004466847,0.004978602,0.010321589,0.00526943,0.005791506,0.008333018,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.017869962,0,0.051450964,0.121542658,0.82536183,0.086620281,Premium Price
0.01150252,0.014047389,0.006735513,0.014047389,0.001930502,0.007736944,0.011398964,0.012465374,0.00750836,0.006958526,0.014407965,0.007365809,0.007722008,0.017213512,0.042015133,0,0.04276895,0.055104278,0.001111651,0,0.025908255,0.135516671,0.029006217,0.117893133,0.82536183,0.086620281,Premium Price
0.006966548,0.007978723,0.008147705,0.007978723,0.001930502,0.005802708,0.007253886,0.008270677,0.004736473,0.005514628,0.011428022,0.00583697,0.005791506,0.005366932,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.012295872,0,0.029006217,0.117893133,0.82536183,0.086620281,Standard Price
0.008848728,0.011248791,0.008141893,0.011248791,0.001930502,0.005802708,0.009326425,0.008903839,0.004494223,0.004948158,0.01025884,0.005237182,0.003861004,0.004071962,0.042015133,0,0.04276895,0.055104278,0.001111651,0.205161964,0.011994545,0,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
0.00144126,0.003161267,0.00351595,0.003161267,0.001930502,0,0.002072539,0.008101351,0.003296565,0.001489608,0.003120808,0.001651541,0.001930502,0.001510799,0,0,0,0.055104278,0.001111651,0,0.010667432,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.002223894,0.004877901,0.005166412,0.004877901,0.003861004,0.001934236,0.004145078,0.001859913,0.005272967,0.002385515,0.004969986,0.002600156,0.003861004,0.004119924,0,0,0,0.055104278,0.001111651,0,0.01364206,0,0.029006217,0.117893133,0.931995736,0,Budget-Friendly Price
0.006081951,0.008087524,0.004044795,0.008087524,0.005791506,0.003868472,0.007253886,0.00219628,0.009721695,0.004402132,0.009131917,0.0047354,0.007722008,0.006757826,0,0,0,0.055104278,0.001111651,0,0.01416365,0,0.029006217,0.117893133,0.82536183,0,Standard Price
0.003111247,0.006824226,0.007037711,0.006824226,0.003861004,0.001934236,0.004145078,0.001859913,0.006121629,0.002770215,0.005763954,0.002931128,0.003861004,0.003055171,0,0,0,0.055104278,0.001111651,0,0.013215102,0,0.029006217,0.117893133,0.931995736,0,Economical Price
0.002166023,0.004750967,0.005044371,0.004750967,0.003861004,0.001934236,0.004145078,0.008101351,0.004662616,0.002108842,0.004398841,0.002230869,0.003861004,0.005366932,0,0,0,0.055104278,0.001111651,0,0.014932401,0,0.029006217,0.117893133,0.82536183,0,Standard Price
0.001579047,0.003463491,0.003806524,0.003463491,0.001930502,0,0.002072539,0.001859913,0.003802925,0.001719142,0.003594628,0.001818238,0.001930502,0.003040782,0,0,0,0.055104278,0.001111651,0,0.019810601,0,0.029006217,0.117893133,0.931995736,0,Economical Price
0.003047865,0.006685203,0.006904047,0.006685203,0.003861004,0.001934236,0.004145078,0.001859913,0.005929995,0.002683347,0.005584671,0.002839167,0.003861004,0.002968839,0,0,0,0.055104278,0.001111651,0,0.011194473,0,0.029006217,0.117893133,0.931995736,0,Economical Price
0.002292788,0.005029014,0.005311699,0.005029014,0.003861004,0.001934236,0.004145078,0.008101351,0.004982858,0.002254008,0.0046985,0.002460902,0.003861004,0.002441259,0,0,0,0.055104278,0.001111651,0,0.012034863,0,0.029006217,0.117893133,0.82536183,0,Economical Price
0.003954508,0.00354207,0.003882073,0.00354207,0.003861004,0.001934236,0.003108808,0.002334784,0.006017639,0.002723076,0.005666629,0.002957574,0.005791506,0.004503619,0,0,0,0.055104278,0.001111651,0,0.013344215,0.135516671,0.029006217,0.117893133,0.82536183,0,Budget-Friendly Price
0.002945902,0.006461557,0.006689022,0.006461557,0.003861004,0.001934236,0.004145078,0.001859913,0.005953236,0.002693882,0.005606441,0.002926669,0.003861004,0.006757826,0,0,0,0.055104278,0.001111651,0,0.014978472,0,0.029006217,0.117893133,0.931995736,0,Standard Price
0.005472929,0.007773211,0.004021549,0.007773211,0.001930502,0.003868472,0.006217617,0.003838544,0.003904158,0.004443022,0.009216436,0.004702337,0.007722008,0.004071962,0.042015133,0,0.04276895,0.055104278,0,0,0.013649884,0,0.029006217,0.117893133,0.442126971,0.086620281,Budget-Friendly Price
0.007490141,0.009779981,0.004021549,0.009779981,0.003861004,0.003868472,0.006217617,0.006212901,0.004897973,0.004666485,0.00967745,0.005015292,0.007722008,0.004446064,0.042015133,0,0.04276895,0.055104278,0.010122111,0,0.012293282,0,0.029006217,0.117893133,0.82536183,0.086620281,Budget-Friendly Price
