grosssize,grosssizeadjusted,groundfloorsize,livingsize,baths_full,bed,rooms_total,prkgSize,assdImprValue,assdTtlValue,mktTtlValue,taxAmt,baths_total_calculated,property_type,propsubtype,proptype,heatingtype,coolingtype,wallType,saleRecDate,condition,constructiontype,frameType,prkgType,bldgType,saleAmt
3816.0,2674.0,1465.0,2674.0,1.0,4.0,8.0,420.0,18953.0,51514.0,741200.0,4858.8,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,STONE,2010-12-07,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,384500.0
1960.0,1760.0,1222.0,1760.0,1.0,2.0,5.0,200.0,42284.0,42284.0,608400.0,3926.66,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2021-04-21,GOOD,MASONRY,MASONRY,"Garage, Attached",MISCELLANEOUS,587500.0
817.0,817.0,817.0,817.0,2.0,2.0,4.0,495.44229852169764,24540.0,24540.0,353100.0,2278.88,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,HOT WATER,None,MARBLECRETE,2021-11-17,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,430000.0
1656.0,1656.0,894.0,1656.0,3.0,3.0,7.0,162.0,45224.0,45224.0,650700.0,4274.68,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2015-12-03,GOOD,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,460000.0
966.0,966.0,966.0,966.0,1.0,2.0,4.0,180.0,22435.0,22435.0,322800.0,2083.4,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2019-08-01,AVERAGE,MASONRY,MASONRY,Carport (Unspecified),MISCELLANEOUS,421000.0
763.0,763.0,763.0,763.0,1.0,1.0,4.0,180.0,17681.0,17681.0,254400.0,1716.92,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2013-10-01,AVERAGE,MASONRY,MASONRY,Carport (Unspecified),MISCELLANEOUS,200500.0
1314.0,1314.0,1314.0,1314.0,2.0,2.0,5.0,162.0,35230.0,35230.0,506900.0,3271.6,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2023-04-27,GOOD,MASONRY,MASONRY,"Garage, Detached",MISCELLANEOUS,530000.0
763.0,763.0,763.0,763.0,1.0,1.0,4.0,180.0,17681.0,17681.0,254400.0,1641.92,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2019-06-10,AVERAGE,MASONRY,MASONRY,Carport (Unspecified),MISCELLANEOUS,352000.0
859.0,859.0,859.0,859.0,1.0,2.0,5.0,220.0,25354.0,25354.0,364800.0,2429.48,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,None,MARBLECRETE,2005-05-31,AVERAGE,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,195000.0
1109.0,1109.0,1109.0,1109.0,1.0,2.0,5.0,162.0,32665.0,32665.0,470000.0,3033.4,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2006-12-27,GOOD,FRAME,WOOD,"Garage, Detached",MISCELLANEOUS,280000.0
888.0,888.0,888.0,888.0,1.0,2.0,4.0,495.44229852169764,26924.0,26924.0,387400.0,2500.28,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,HOT WATER,None,MARBLECRETE,2016-09-14,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,345000.0
855.0,855.0,855.0,855.0,1.0,2.0,4.0,495.44229852169764,24881.0,24881.0,358000.0,2310.54,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,ELECTRIC,None,MARBLECRETE,2017-01-17,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,300000.0
855.0,855.0,855.0,855.0,1.0,2.0,4.0,495.44229852169764,26938.0,26938.0,387600.0,2501.58,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,ELECTRIC,None,MARBLECRETE,2019-03-04,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,395000.0
855.0,855.0,855.0,855.0,1.0,2.0,4.0,495.44229852169764,26535.0,26535.0,381800.0,2464.14,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,ELECTRIC,None,MARBLECRETE,2019-11-27,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,409000.0
2500.0,2500.0,1540.0,2500.0,1.0,3.0,7.0,440.0,37273.0,58693.0,844500.0,6120.64,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2022-05-24,AVERAGE,MASONRY,MASONRY,"Garage, Detached",CONVENTIONAL HOUSE,1374530.0
1475.0,1187.0,1187.0,1187.0,1.0,3.0,7.0,1268.0,34451.0,56260.0,809500.0,5926.96,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2012-08-07,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,415000.0
3513.0,1705.0,1705.0,1705.0,2.0,5.0,10.0,484.0,39316.0,66192.0,952400.0,6898.44,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2019-09-12,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,990000.0
2256.0,1104.0,1104.0,1104.0,1.0,3.0,8.0,528.0,30476.0,53057.0,763400.0,5536.08,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2005-04-04,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,425000.0
3228.0,1986.0,1986.0,1986.0,2.0,3.0,8.0,720.0,46370.0,75609.0,1087900.0,7875.16,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,EVAPORATIVE,MARBLECRETE,2005-04-01,GOOD,FRAME,WOOD,"Garage, Basement",CONVENTIONAL HOUSE,550000.0
3217.0,1725.0,1213.0,1725.0,2.0,3.0,7.0,504.0,23665.0,50409.0,725300.0,5261.42,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,ELECTRIC,None,MARBLECRETE,2005-03-31,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,415000.0
5986.0,3208.0,1790.0,3208.0,4.0,5.0,13.0,1026.0,71189.0,91316.0,1313900.0,8952.1,5.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2010-04-05,VERY GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,985000.0
7281.0,4217.0,2154.0,4217.0,3.0,5.0,12.0,910.0,98627.0,122292.0,1759600.0,11977.62,5.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,STONE,2013-06-24,EXCELLENT,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1185000.0
7211.0,3914.0,2440.0,3914.0,2.0,4.0,9.0,875.0,82552.0,106967.0,1539100.0,10480.78,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2005-01-26,EXCELLENT,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1065000.0
2430.0,1946.0,1946.0,1946.0,2.0,4.0,8.0,484.0,35741.0,57163.0,822490.0,5961.94,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2017-09-28,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,618000.0
3137.0,2582.0,2582.0,2582.0,2.0,4.0,10.0,555.0,52368.0,81461.0,1172100.0,8482.14,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2004-12-09,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,640000.0
2950.0,3847.0,1475.0,3847.0,1.0,4.0,10.0,740.0,47514.0,77608.0,1116650.0,8082.5,5.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,STONE,2022-08-22,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,3700000.0
3389.0,1813.0,1813.0,1813.0,2.0,4.0,8.0,596.0,33645.0,57157.0,822400.0,5961.32,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2004-11-19,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,400000.0
4879.0,2764.0,1446.0,2764.0,2.0,4.0,9.0,664.0,91177.0,138910.0,1998700.0,14440.74,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,STUCCO,2005-11-07,VERY GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,658000.0
1388.0,1388.0,1388.0,1388.0,1.0,3.0,6.0,440.0,15750.0,48929.0,704020.0,5107.92,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2004-10-07,AVERAGE,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,405000.0
4224.0,2816.0,1408.0,2816.0,4.0,8.0,12.0,460.0,34354.0,64791.0,952800.0,6166.76,8.0,"DUPLEX (2 UNITS, ANY COMBINATION)",RESIDENTIAL,DUPLEX,FORCED AIR,CENTRAL,BRICK VENEER,2022-02-16,AVERAGE,FRAME,WOOD,Carport (Unspecified),MISCELLANEOUS,1080000.0
1390.0,1150.0,575.0,1150.0,1.0,2.0,5.0,240.0,30858.0,30858.0,444000.0,2940.6,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2005-04-29,GOOD,MASONRY,MASONRY,"Garage, Attached",MISCELLANEOUS,269000.0
1390.0,1150.0,575.0,1150.0,1.0,2.0,5.0,240.0,30858.0,30858.0,444000.0,2865.6,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,BRICK VENEER,2021-02-17,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,479000.0
2931.0,2931.0,1452.0,2931.0,3.0,6.0,12.0,495.44229852169764,15443.0,54421.0,800300.0,5278.76,6.0,"DUPLEX (2 UNITS, ANY COMBINATION)",RESIDENTIAL,DUPLEX,FORCED AIR,CENTRAL,BRICK VENEER,2005-08-08,AVERAGE,MASONRY,MASONRY,"Garage, Attached",MISCELLANEOUS,550000.0
5425.0,2845.0,1924.0,2845.0,4.0,5.0,10.0,700.0,45689.0,81648.0,1174800.0,7582.16,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2010-06-03,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,714000.0
1184.0,592.0,592.0,592.0,1.0,3.0,5.0,361.0,18841.0,33394.0,480500.0,3101.1,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,BRICK VENEER,2005-04-12,GOOD,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,257500.0
4336.0,3005.0,1530.0,3005.0,2.0,4.0,9.0,576.0,55468.0,93922.0,1351400.0,8721.98,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,MARBLECRETE,2013-05-01,VERY GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,755000.0
3318.0,2139.0,1275.0,2139.0,2.0,3.0,9.0,504.0,35070.0,66957.0,963400.0,6217.9,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2005-03-02,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,490000.0
4020.0,2427.0,1377.0,2427.0,1.0,4.0,9.0,528.0,34055.0,66873.0,962200.0,6210.1,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2004-12-21,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,510000.0
2432.0,1948.0,1614.0,1948.0,1.0,3.0,7.0,484.0,21462.0,43299.0,623000.0,3375.52,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,BRICK VENEER,2004-12-06,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,430000.0
1056.0,528.0,528.0,528.0,1.0,2.0,5.0,361.0,18563.0,33318.0,479400.0,3094.04,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,CENTRAL,BRICK VENEER,2021-08-09,GOOD,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,555000.0
3876.0,2335.0,1436.0,2335.0,1.0,4.0,10.0,441.0,27751.0,66838.0,961700.0,6206.84,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2004-10-18,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,495000.0
3787.0,2610.0,1835.0,2610.0,1.0,4.0,9.0,601.0,31977.0,66908.0,962700.0,6213.34,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,STONE,2004-09-30,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,530000.0
4239.0,3117.0,2178.0,3117.0,1.0,4.0,9.0,400.0,38739.0,74865.0,1077200.0,6952.26,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,CENTRAL,MARBLECRETE,2020-09-10,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,936000.0
3774.0,2093.0,1457.0,2093.0,2.0,4.0,9.0,420.0,34562.0,64649.0,930200.0,6003.56,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2017-03-31,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,900000.0
1184.0,592.0,592.0,592.0,1.0,3.0,6.0,361.0,18696.0,33361.0,480000.0,3173.04,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,BRICK VENEER,2016-07-18,GOOD,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,420000.0
2995.0,2595.0,1140.0,2595.0,2.0,3.0,8.0,400.0,30448.0,62369.0,897400.0,5791.84,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2004-08-05,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,582500.0
4106.0,2166.0,1440.0,2166.0,2.0,4.0,9.0,528.0,22588.0,62273.0,896000.0,5782.92,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2004-08-02,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,460000.0
1184.0,592.0,592.0,592.0,1.0,3.0,6.0,361.0,18890.0,34041.0,489800.0,3236.18,2.0,TOWNHOUSE,RESIDENTIAL,TOWNHOUSE/ROWHOUSE,FORCED AIR,None,BRICK VENEER,2018-12-27,GOOD,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,470000.0
3322.0,1754.0,1064.0,1754.0,2.0,5.0,10.0,504.0,27181.0,62063.0,893000.0,5763.42,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2021-09-30,GOOD,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,1300000.0
3266.0,1369.0,1369.0,1369.0,1.0,3.0,6.0,528.0,11085.0,43771.0,629800.0,4064.76,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2005-07-06,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,367000.0
3510.0,2109.0,1191.0,2109.0,1.0,4.0,8.0,483.0,14199.0,48622.0,699600.0,4515.24,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2005-07-01,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,400000.0
2786.0,1458.0,1458.0,1458.0,2.0,3.0,7.0,580.0,17312.0,52375.0,753600.0,4863.76,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2012-09-04,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,475000.0
3219.0,1764.0,1764.0,1764.0,1.0,4.0,8.0,441.0,22970.0,56108.0,807300.0,5210.42,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2020-05-28,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,869213.0
4264.0,2414.0,1167.0,2414.0,1.0,5.0,12.0,716.0,38413.0,78285.0,1126400.0,7269.86,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2022-07-19,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1795000.0
2618.0,1410.0,1410.0,1410.0,1.0,4.0,8.0,504.0,24339.0,62112.0,893700.0,5767.96,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2005-05-24,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,560000.0
3301.0,1951.0,1409.0,1951.0,1.0,4.0,10.0,536.0,23109.0,55767.0,802400.0,5178.74,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2005-05-18,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,425000.0
613.0,613.0,613.0,613.0,1.0,1.0,3.0,495.44229852169764,17028.0,17028.0,245000.0,1656.28,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2008-07-30,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,158000.0
897.0,897.0,897.0,897.0,2.0,2.0,5.0,180.0,27063.0,27063.0,389400.0,2588.18,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2019-06-05,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,430000.0
2297.0,1428.0,704.0,1428.0,3.0,3.0,8.0,197.0,49651.0,49651.0,714400.0,4685.8,4.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2021-01-04,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,705000.0
1219.0,1219.0,1219.0,1219.0,2.0,2.0,5.0,180.0,31372.0,31372.0,451400.0,2913.32,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2008-05-14,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,319000.0
876.0,876.0,876.0,876.0,2.0,2.0,5.0,495.44229852169764,23964.0,23964.0,344800.0,2225.4,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2022-05-05,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,560000.0
663.0,663.0,663.0,663.0,1.0,1.0,3.0,180.0,19599.0,19599.0,282000.0,1820.04,1.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2020-07-22,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,317500.0
1196.0,1196.0,1196.0,1196.0,2.0,2.0,5.0,180.0,30399.0,30399.0,437400.0,2822.98,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2013-08-19,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,310000.0
922.0,922.0,922.0,922.0,2.0,2.0,5.0,495.44229852169764,25590.0,25590.0,368200.0,2451.38,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2012-04-16,AVERAGE,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,255000.0
1525.0,676.0,676.0,676.0,2.0,2.0,4.0,204.0,30844.0,30844.0,443800.0,2939.3,3.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2019-11-04,GOOD,FRAME,WOOD,"Garage, Attached",MISCELLANEOUS,470000.0
1159.0,1159.0,1159.0,1159.0,2.0,2.0,5.0,180.0,30517.0,30517.0,439100.0,2908.94,2.0,CONDOMINIUM,RESIDENTIAL,CONDOMINIUM,FORCED AIR,CENTRAL,MARBLECRETE,2023-02-23,AVERAGE,FRAME,WOOD,"Garage, Basement",MISCELLANEOUS,705000.0
2076.0,1376.0,700.0,1376.0,1.0,3.0,7.0,280.0,20113.0,50109.0,721000.0,4653.32,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,MARBLECRETE,2005-05-26,AVERAGE,FRAME,WOOD,"Garage, Detached",CONVENTIONAL HOUSE,425000.0
2808.0,1708.0,700.0,1708.0,2.0,3.0,7.0,400.0,25159.0,52612.0,757000.0,4960.76,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,EVAPORATIVE,MARBLECRETE,2015-10-19,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,464000.0
2431.0,1066.0,1066.0,1066.0,1.0,3.0,8.0,299.0,17278.0,49484.0,712000.0,4595.28,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2009-07-13,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,408000.0
3478.0,1904.0,1090.0,1904.0,2.0,4.0,10.0,484.0,36613.0,72816.0,1047700.0,6761.98,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2015-06-04,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,890000.0
2525.0,1000.0,1000.0,1000.0,1.0,4.0,8.0,525.0,15304.0,49943.0,718600.0,4637.9,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2023-01-10,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,985000.0
2640.0,1195.0,1195.0,1195.0,1.0,4.0,9.0,294.0,17153.0,54766.0,788000.0,5085.78,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,BRICK VENEER,2019-02-28,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,745000.0
2364.0,1014.0,1014.0,1014.0,1.0,4.0,8.0,336.0,12121.0,43785.0,630000.0,4066.06,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,EVAPORATIVE,BRICK VENEER,2022-06-13,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,1075000.0
2970.0,1620.0,810.0,1620.0,1.0,3.0,9.0,540.0,17667.0,55948.0,805000.0,5195.56,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2019-08-09,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,750000.0
3777.0,2349.0,1334.0,2349.0,1.0,5.0,11.0,483.0,15838.0,60825.0,875190.0,5648.46,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,BRICK VENEER,2004-06-18,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,478500.0
2720.0,1204.0,1204.0,1204.0,1.0,4.0,8.0,312.0,16916.0,50213.0,722500.0,4662.98,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2012-06-29,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,459000.0
2088.0,1212.0,576.0,1212.0,2.0,4.0,8.0,300.0,6933.0,13866.0,199498.0,1287.66,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,MARBLECRETE,2006-09-14,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,157000.0
2821.0,1171.0,1171.0,1171.0,1.0,5.0,10.0,525.0,17424.0,52341.0,753100.0,4860.6,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2020-12-07,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,785000.0
2781.0,1144.0,1144.0,1144.0,1.0,4.0,9.0,525.0,15415.0,49387.0,710600.0,3940.88,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2022-10-04,AVERAGE,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,1100000.0
2997.0,1620.0,810.0,1620.0,1.0,4.0,8.0,567.0,15116.0,45210.0,650500.0,4198.38,4.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2020-09-24,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,650500.0
3456.0,1618.0,1618.0,1618.0,1.0,3.0,10.0,480.0,16666.0,52333.0,753000.0,4214.46,3.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,CENTRAL,BRICK VENEER,2023-01-17,AVERAGE,MASONRY,MASONRY,"Garage, Attached",CONVENTIONAL HOUSE,880000.0
2008.0,1528.0,1528.0,1528.0,1.0,4.0,7.0,480.0,26136.0,58342.0,839460.0,5731.44,1.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,HOT WATER,None,MARBLECRETE,2014-07-31,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,495000.0
3995.0,2238.0,1833.0,2238.0,1.0,4.0,7.0,441.0,59941.0,87623.0,1260760.0,9121.26,2.0,SINGLE FAMILY RESIDENCE,RESIDENTIAL,SFR,FORCED AIR,None,STUCCO,2016-05-18,GOOD,FRAME,WOOD,"Garage, Attached",CONVENTIONAL HOUSE,875000.0
